Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,NA_Sales_log,EU_Sales_log,JP_Sales_log,Other_Sales_log,Global_Sales_log
6510,Skylanders: Trap Team,3DS,2014.0,Action,Activision,0.14,0.1,0.0,0.02,0.26,0.13102826240640408,0.09531017980432487,0.0,0.019802627296179712,0.23111172096338664
6511,Yu-Gi-Oh! Ultimate Masters: World Championship Tournament 2006,GBA,2006.0,Misc,Konami Digital Entertainment,0.14,0.05,0.07,0.01,0.26,0.13102826240640408,0.048790164169432,0.06765864847381481,0.009950330853168083,0.23111172096338664
6512,Power Pro Kun Pocket 5,GBA,2003.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.01,0.26,0.0,0.0,0.09531017980432487,0.009950330853168083,0.23111172096338664
6513,Konjiki no Gashbell!! Makai no Bookmark,GBA,2004.0,Adventure,Banpresto,0.0,0.0,0.1,0.01,0.26,0.0,0.0,0.09531017980432487,0.009950330853168083,0.23111172096338664
6514,Plants vs. Zombies,X360,2010.0,Strategy,PopCap Games,0.24,0.0,0.0,0.02,0.26,0.2151113796169455,0.0,0.0,0.019802627296179712,0.23111172096338664
6515,Riding Spirits,PS2,2002.0,Racing,BAM! Entertainment,0.13,0.1,0.0,0.03,0.26,0.12221763272424921,0.09531017980432487,0.0,0.0295588022415444,0.23111172096338664
6516,Disney Sing It: Pop Hits,PS3,2009.0,Misc,Disney Interactive Studios,0.17,0.05,0.0,0.03,0.26,0.15700374880966478,0.048790164169432,0.0,0.0295588022415444,0.23111172096338664
6517,Indiana Jones and the Staff of Kings,DS,2009.0,Action,Activision,0.17,0.07,0.0,0.02,0.26,0.15700374880966478,0.06765864847381481,0.0,0.019802627296179712,0.23111172096338664
6518,Etrian Odyssey Untold: The Millennium Girl,3DS,2013.0,Role-Playing,Atlus,0.1,0.01,0.1,0.01,0.26,0.09531017980432487,0.009950330853168083,0.09531017980432487,0.009950330853168083,0.23111172096338664
6519,Bust A Groove 2,PS,1999.0,Misc,Enix Corporation,0.04,0.03,0.1,0.02,0.26,0.039220713153281295,0.0295588022415444,0.09531017980432487,0.019802627296179712,0.23111172096338664
6520,Hatsune Miku: Project Diva,PSP,2009.0,Misc,Sega,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.09531017980432487,0.0,0.23111172096338664
6521,Juiced 2: Hot Import Nights,PS3,2007.0,Racing,THQ,0.18,0.04,0.01,0.03,0.26,0.16551443847757338,0.039220713153281295,0.009950330853168083,0.0295588022415444,0.23111172096338664
6522,Gundam Battle Universe,PSP,2008.0,Fighting,Namco Bandai Games,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.09531017980432487,0.0,0.23111172096338664
6523,Sengoku Basara: Battle Heroes,PSP,2009.0,Action,Capcom,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.09531017980432487,0.0,0.23111172096338664
6524,Nightmare Creatures,N64,1996.0,Action,Activision,0.21,0.05,0.0,0.0,0.26,0.19062035960864973,0.048790164169432,0.0,0.0,0.23111172096338664
6525,Star Wars Episode I: Battle for Naboo,N64,2000.0,Simulation,LucasArts,0.21,0.05,0.0,0.0,0.26,0.19062035960864973,0.048790164169432,0.0,0.0,0.23111172096338664
6526,Duke Nukem: Zero Hour,N64,1999.0,Shooter,GT Interactive,0.21,0.05,0.0,0.0,0.26,0.19062035960864973,0.048790164169432,0.0,0.0,0.23111172096338664
6527,Armorines: Project S.W.A.R.M.,N64,1999.0,Shooter,Acclaim Entertainment,0.21,0.05,0.0,0.0,0.26,0.19062035960864973,0.048790164169432,0.0,0.0,0.23111172096338664
6528,NCAA March Madness 08,PS2,2007.0,Sports,Electronic Arts,0.13,0.1,0.0,0.03,0.26,0.12221763272424921,0.09531017980432487,0.0,0.0295588022415444,0.23111172096338664
6529,Armored Core: Nexus,PS2,2004.0,Simulation,Indie Games,0.06,0.05,0.1,0.02,0.26,0.05826890812397577,0.048790164169432,0.09531017980432487,0.019802627296179712,0.23111172096338664
6530,Evolution Skateboarding,PS2,2002.0,Sports,Konami Digital Entertainment,0.13,0.1,0.0,0.03,0.26,0.12221763272424921,0.09531017980432487,0.0,0.0295588022415444,0.23111172096338664
6531,Dora the Explorer: The Search for Pirate Pig's Treasure,GBA,2002.0,Adventure,NewKidCo,0.19,0.07,0.0,0.0,0.26,0.17395330712343804,0.06765864847381481,0.0,0.0,0.23111172096338664
6532,Muramasa: The Demon Blade,PSV,2013.0,Role-Playing,Marvelous Entertainment,0.13,0.0,0.1,0.03,0.26,0.12221763272424921,0.0,0.09531017980432487,0.0295588022415444,0.23111172096338664
6533,Yakuza: Ishin,PS3,2014.0,Action,Sega,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.09531017980432487,0.0,0.23111172096338664
6534,Indiana Jones and the Staff of Kings,PSP,2009.0,Action,Activision,0.11,0.1,0.0,0.06,0.26,0.10436001532424277,0.09531017980432487,0.0,0.05826890812397577,0.23111172096338664
6535,Tony Hawk: Shred,X360,2010.0,Sports,Activision,0.17,0.07,0.0,0.02,0.26,0.15700374880966478,0.06765864847381481,0.0,0.019802627296179712,0.23111172096338664
6536,Outlaw Volleyball,XB,2003.0,Sports,TDK Mediactive,0.19,0.06,0.0,0.01,0.26,0.17395330712343804,0.05826890812397577,0.0,0.009950330853168083,0.23111172096338664
6537,Batman: Vengeance,GC,2001.0,Adventure,Ubisoft,0.2,0.05,0.0,0.01,0.26,0.18232155679395465,0.048790164169432,0.0,0.009950330853168083,0.23111172096338664
6538,The Amazing Spider-Man 2 (2014),X360,2014.0,Action,Activision,0.1,0.14,0.0,0.02,0.26,0.09531017980432487,0.13102826240640408,0.0,0.019802627296179712,0.23111172096338664
6539,RealSports Football,2600,1981.0,Sports,Atari,0.24,0.01,0.0,0.0,0.26,0.2151113796169455,0.009950330853168083,0.0,0.0,0.23111172096338664
6540,Tiger Woods PGA Tour 10,PS2,2009.0,Sports,Electronic Arts,0.12,0.01,0.0,0.1,0.26,0.11332868530700317,0.009950330853168083,0.0,0.09531017980432487,0.23111172096338664
6541,SD Gundam G Generation: Cross Drive,DS,2007.0,Strategy,Namco Bandai Games,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.09531017980432487,0.0,0.23111172096338664
6542,Tom Clancy's Splinter Cell: Double Agent,PS3,2007.0,Action,Ubisoft,0.2,0.03,0.0,0.03,0.26,0.18232155679395465,0.0295588022415444,0.0,0.0295588022415444,0.23111172096338664
6543,Monsters vs. Aliens,Wii,2009.0,Action,Activision,0.14,0.09,0.0,0.03,0.26,0.13102826240640408,0.08617769624105233,0.0,0.0295588022415444,0.23111172096338664
6544,Dungeons & Dragons Heroes,XB,2003.0,Role-Playing,Atari,0.19,0.06,0.0,0.01,0.26,0.17395330712343804,0.05826890812397577,0.0,0.009950330853168083,0.23111172096338664
6545,The Testament of Sherlock Holmes,PS3,2012.0,Adventure,Focus Home Interactive,0.05,0.15,0.0,0.06,0.26,0.048790164169432,0.1397619423751587,0.0,0.05826890812397577,0.23111172096338664
6546,Game of Thrones,X360,2012.0,Role-Playing,Focus Home Interactive,0.15,0.08,0.0,0.02,0.26,0.1397619423751587,0.07696104113612832,0.0,0.019802627296179712,0.23111172096338664
6547,Loving Life with Hello Kitty & Friends,DS,2011.0,Misc,Rising Star Games,0.15,0.08,0.0,0.02,0.26,0.1397619423751587,0.07696104113612832,0.0,0.019802627296179712,0.23111172096338664
6548,McGrath Vs. Pastrana Freestyle Motocross,PS,2000.0,Racing,Acclaim Entertainment,0.14,0.1,0.0,0.02,0.26,0.13102826240640408,0.09531017980432487,0.0,0.019802627296179712,0.23111172096338664
6549,Legaia 2: Duel Saga,PS2,2001.0,Role-Playing,Eidos Interactive,0.13,0.1,0.0,0.03,0.26,0.12221763272424921,0.09531017980432487,0.0,0.0295588022415444,0.23111172096338664
6550,Crash Nitro Kart,GC,2003.0,Racing,Vivendi Games,0.2,0.05,0.0,0.01,0.26,0.18232155679395465,0.048790164169432,0.0,0.009950330853168083,0.23111172096338664
6551,Karaoke Joysound Wii,Wii,2008.0,Misc,Hudson Soft,0.01,0.0,0.1,0.0,0.26,0.009950330853168083,0.0,0.09531017980432487,0.0,0.23111172096338664
6552,MLB 09: The Show,PSP,2009.0,Sports,Sony Computer Entertainment,0.24,0.0,0.0,0.02,0.26,0.2151113796169455,0.0,0.0,0.019802627296179712,0.23111172096338664
6553,Polarium,DS,2004.0,Puzzle,Nintendo,0.13,0.01,0.1,0.01,0.26,0.12221763272424921,0.009950330853168083,0.09531017980432487,0.009950330853168083,0.23111172096338664
6554,Samurai Warriors 4,PS3,2014.0,Action,Tecmo Koei,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.09531017980432487,0.0,0.23111172096338664
6555,F1 2014,X360,2014.0,Racing,Codemasters,0.08,0.15,0.0,0.02,0.26,0.07696104113612832,0.1397619423751587,0.0,0.019802627296179712,0.23111172096338664
6556,Classic NES Series: Bomberman,GBA,2004.0,Action,Nintendo,0.1,0.04,0.1,0.01,0.26,0.09531017980432487,0.039220713153281295,0.09531017980432487,0.009950330853168083,0.23111172096338664
6557,Avatar: The Last Airbender - The Burning Earth,Wii,2007.0,Action,THQ,0.24,0.0,0.0,0.02,0.26,0.2151113796169455,0.0,0.0,0.019802627296179712,0.23111172096338664
6558,Peter Jackson's King Kong: The Official Game of the Movie,X360,2005.0,Action,Ubisoft,0.2,0.03,0.0,0.02,0.26,0.18232155679395465,0.0295588022415444,0.0,0.019802627296179712,0.23111172096338664
6559,Bratz Ponyz 2,DS,2008.0,Adventure,Game Factory,0.24,0.0,0.0,0.02,0.26,0.2151113796169455,0.0,0.0,0.019802627296179712,0.23111172096338664
6560,A.C.E.: Another Century's Episode,PS2,2005.0,Simulation,Banpresto,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.09531017980432487,0.0,0.23111172096338664
6561,Frogger's Journey: The Forgotten Relic,GBA,2003.0,Action,Konami Digital Entertainment,0.18,0.07,0.0,0.0,0.26,0.16551443847757338,0.06765864847381481,0.0,0.0,0.23111172096338664
6562,X-Men vs. Street Fighter,SAT,1997.0,Fighting,Capcom,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.09531017980432487,0.0,0.23111172096338664
6563,Army of Two: The Devil's Cartel,X360,2013.0,Shooter,Electronic Arts,0.16,0.07,0.0,0.02,0.26,0.1484200051182733,0.06765864847381481,0.0,0.019802627296179712,0.23111172096338664
6564,Dora the Explorer: Game Boy Advance Video Volume 1,GBA,2004.0,Misc,,0.18,0.07,0.0,0.0,0.26,0.16551443847757338,0.06765864847381481,0.0,0.0,0.23111172096338664
6565,Oddworld: Stranger's Wrath,XB,2005.0,Adventure,Electronic Arts,0.19,0.06,0.0,0.01,0.26,0.17395330712343804,0.05826890812397577,0.0,0.009950330853168083,0.23111172096338664
6566,Sega Rally Revo,PSP,2007.0,Racing,Sega,0.03,0.15,0.0,0.08,0.26,0.0295588022415444,0.1397619423751587,0.0,0.07696104113612832,0.23111172096338664
6567,King of Fighters: Maximum Impact,PS2,2004.0,Fighting,Ignition Entertainment,0.13,0.1,0.0,0.03,0.26,0.12221763272424921,0.09531017980432487,0.0,0.0295588022415444,0.23111172096338664
6568,Marvel Super Heroes vs. Street Fighter,PS,1998.0,Fighting,Virgin Interactive,0.14,0.1,0.0,0.02,0.26,0.13102826240640408,0.09531017980432487,0.0,0.019802627296179712,0.23111172096338664
6569,Legendary,X360,2008.0,Shooter,Atari,0.08,0.15,0.0,0.03,0.26,0.07696104113612832,0.1397619423751587,0.0,0.0295588022415444,0.23111172096338664
6570,J-League Pro Soccer Club wo Tsukurou!,SAT,1996.0,Sports,Sega,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.09531017980432487,0.0,0.23111172096338664
6571,Daisy Fuentes Pilates,Wii,2009.0,Sports,505 Games,0.17,0.06,0.0,0.02,0.26,0.15700374880966478,0.05826890812397577,0.0,0.019802627296179712,0.23111172096338664
6572,Star Trek: The Game,PS3,2013.0,Action,Namco Bandai Games,0.1,0.11,0.0,0.05,0.26,0.09531017980432487,0.10436001532424277,0.0,0.048790164169432,0.23111172096338664
6573,Drakan: The Ancients' Gates,PS2,2002.0,Adventure,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,0.12221763272424921,0.09531017980432487,0.0,0.0295588022415444,0.23111172096338664
6574,Dead or Alive Xtreme 2,X360,2006.0,Sports,Tecmo Koei,0.15,0.03,0.06,0.02,0.26,0.1397619423751587,0.0295588022415444,0.05826890812397577,0.019802627296179712,0.23111172096338664
6575,Petz: Crazy Monkeyz,Wii,2008.0,Simulation,Ubisoft,0.23,0.0,0.0,0.02,0.26,0.20701416938432615,0.0,0.0,0.019802627296179712,0.23111172096338664
6576,"SpongeBob SquarePants: Lights, Camera, Pants!",XB,2005.0,Misc,THQ,0.19,0.06,0.0,0.01,0.26,0.17395330712343804,0.05826890812397577,0.0,0.009950330853168083,0.23111172096338664
6577,Choro Q3,PS,1998.0,Racing,Takara,0.0,0.0,0.1,0.02,0.26,0.0,0.0,0.09531017980432487,0.019802627296179712,0.23111172096338664
6578,Tokyo Jungle,PS3,2012.0,Action,Sony Computer Entertainment,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.09531017980432487,0.0,0.23111172096338664
6579,Hunted: The Demon's Forge,PS3,2011.0,Action,Bethesda Softworks,0.12,0.08,0.02,0.04,0.26,0.11332868530700317,0.07696104113612832,0.019802627296179712,0.039220713153281295,0.23111172096338664
6580,Lemony Snicket's A Series of Unfortunate Events,GC,2004.0,Platform,Activision,0.2,0.05,0.0,0.01,0.26,0.18232155679395465,0.048790164169432,0.0,0.009950330853168083,0.23111172096338664
6581,Pirates of the Caribbean: Dead Man's Chest,DS,2006.0,Adventure,Disney Interactive Studios,0.23,0.01,0.0,0.02,0.26,0.20701416938432615,0.009950330853168083,0.0,0.019802627296179712,0.23111172096338664
6582,Bionicle: Matoran Adventures,GBA,2002.0,Platform,Electronic Arts,0.18,0.07,0.0,0.0,0.26,0.16551443847757338,0.06765864847381481,0.0,0.0,0.23111172096338664
6583,Armored Core: Master of Arena,PS,1999.0,Simulation,From Software,0.07,0.05,0.1,0.02,0.26,0.06765864847381481,0.048790164169432,0.09531017980432487,0.019802627296179712,0.23111172096338664
6584,Fire Emblem: Thracia 776,SNES,1999.0,Strategy,Nintendo,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.09531017980432487,0.0,0.23111172096338664
6585,Desert Falcon,2600,1987.0,Shooter,Atari,0.24,0.01,0.0,0.0,0.26,0.2151113796169455,0.009950330853168083,0.0,0.0,0.23111172096338664
6586,NASCAR 09,PS3,2008.0,Racing,Electronic Arts,0.22,0.01,0.0,0.02,0.26,0.1988508587451652,0.009950330853168083,0.0,0.019802627296179712,0.23111172096338664
6587,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,SAT,1997.0,Role-Playing,Hudson Soft,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.09531017980432487,0.0,0.23111172096338664
6588,A.C.E.: Another Century's Episode 3: The Final,PS2,2007.0,Simulation,Banpresto,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.09531017980432487,0.0,0.23111172096338664
6589,ATV: Quad Power Racing,GBA,2002.0,Racing,Liquid Games,0.18,0.07,0.0,0.0,0.26,0.16551443847757338,0.06765864847381481,0.0,0.0,0.23111172096338664
6590,Mario & Sonic at the Rio 2016 Olympic Games,WiiU,2016.0,Action,Nintendo,0.03,0.11,0.1,0.01,0.26,0.0295588022415444,0.10436001532424277,0.09531017980432487,0.009950330853168083,0.23111172096338664
6591,The Backyardigans,DS,2009.0,Adventure,Take-Two Interactive,0.24,0.0,0.0,0.02,0.26,0.2151113796169455,0.0,0.0,0.019802627296179712,0.23111172096338664
6592,Backyard NFL Football,GC,2002.0,Sports,Infogrames,0.2,0.05,0.0,0.01,0.26,0.18232155679395465,0.048790164169432,0.0,0.009950330853168083,0.23111172096338664
6593,All-Star Baseball 2003,XB,2002.0,Sports,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26,0.17395330712343804,0.05826890812397577,0.0,0.009950330853168083,0.23111172096338664
6594,Silent Hunter 5: Battle of the Atlantic,PC,2010.0,Simulation,Ubisoft,0.0,0.21,0.0,0.05,0.26,0.0,0.19062035960864973,0.0,0.048790164169432,0.23111172096338664
6595,MTX Mototrax,PS2,2004.0,Racing,Activision,0.13,0.1,0.0,0.03,0.26,0.12221763272424921,0.09531017980432487,0.0,0.0295588022415444,0.23111172096338664
6596,Tomb Raider: Underworld (Others sales),PS2,2009.0,Adventure,Eidos Interactive,0.0,0.21,0.0,0.04,0.26,0.0,0.19062035960864973,0.0,0.039220713153281295,0.23111172096338664
6597,NHL Rock the Rink,PS,1999.0,Sports,Electronic Arts,0.14,0.1,0.0,0.02,0.26,0.13102826240640408,0.09531017980432487,0.0,0.019802627296179712,0.23111172096338664
6598,LEGO Star Wars III: The Clone Wars,PC,2011.0,Action,LucasArts,0.1,0.13,0.0,0.03,0.26,0.09531017980432487,0.12221763272424921,0.0,0.0295588022415444,0.23111172096338664
6599,NBA ShootOut 2004,PS2,2003.0,Sports,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,0.12221763272424921,0.09531017980432487,0.0,0.0295588022415444,0.23111172096338664
6600,TOCA Race Driver 2: Ultimate Racing Simulator,PSP,2005.0,Racing,Codemasters,0.0,0.25,0.0,0.0,0.26,0.0,0.22314355131420976,0.0,0.0,0.23111172096338664
6601,Super Robot Taisen R,GBA,2002.0,Strategy,Banpresto,0.0,0.0,0.1,0.01,0.26,0.0,0.0,0.09531017980432487,0.009950330853168083,0.23111172096338664
6602,Castlevania: Harmony of Dissonance,GBA,2002.0,Platform,Konami Digital Entertainment,0.16,0.06,0.04,0.0,0.26,0.1484200051182733,0.05826890812397577,0.039220713153281295,0.0,0.23111172096338664
6603,Metroid Prime Pinball,DS,2005.0,Misc,Nintendo,0.21,0.0,0.02,0.02,0.26,0.19062035960864973,0.0,0.019802627296179712,0.019802627296179712,0.23111172096338664
6604,Formula One 2001,PS2,2001.0,Racing,Sony Computer Entertainment,0.13,0.1,0.0,0.03,0.26,0.12221763272424921,0.09531017980432487,0.0,0.0295588022415444,0.23111172096338664
6605,Nickelodeon Dance,Wii,2011.0,Misc,Take-Two Interactive,0.23,0.01,0.0,0.02,0.26,0.20701416938432615,0.009950330853168083,0.0,0.019802627296179712,0.23111172096338664
6606,Doukyuusei if,SAT,1996.0,Role-Playing,NEC,0.0,0.0,0.1,0.0,0.26,0.0,0.0,0.09531017980432487,0.0,0.23111172096338664
6607,Baldur's Gate: Dark Alliance II,XB,2004.0,Role-Playing,Acclaim Entertainment,0.19,0.06,0.0,0.01,0.26,0.17395330712343804,0.05826890812397577,0.0,0.009950330853168083,0.23111172096338664
6608,MVP Baseball 2004,GC,2004.0,Sports,Electronic Arts,0.2,0.05,0.0,0.01,0.26,0.18232155679395465,0.048790164169432,0.0,0.009950330853168083,0.23111172096338664
6609,Super Street Fighter II: Turbo Revival,GBA,2001.0,Fighting,Ubisoft,0.18,0.07,0.0,0.0,0.25,0.16551443847757338,0.06765864847381481,0.0,0.0,0.22314355131420976
6610,Secret Weapons Over Normandy,XB,2003.0,Simulation,LucasArts,0.19,0.05,0.0,0.01,0.25,0.17395330712343804,0.048790164169432,0.0,0.009950330853168083,0.22314355131420976
6611,Combination Pro Soccer: J-League no Kantoku ni Natte Sekai wo Mezase!!,PS,1998.0,Sports,Axela,0.0,0.0,0.1,0.02,0.25,0.0,0.0,0.09531017980432487,0.019802627296179712,0.22314355131420976
6612,NHL 08,PS3,2007.0,Action,Electronic Arts,0.16,0.06,0.0,0.03,0.25,0.1484200051182733,0.05826890812397577,0.0,0.0295588022415444,0.22314355131420976
6613,Kidou Senshi Gundam: Giren no Yabou,SAT,1998.0,Strategy,Namco Bandai Games,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.09531017980432487,0.0,0.22314355131420976
6614,Imagine: Ballet Star,DS,2008.0,Simulation,Ubisoft,0.23,0.01,0.0,0.02,0.25,0.20701416938432615,0.009950330853168083,0.0,0.019802627296179712,0.22314355131420976
6615,Teen Titans,PS2,2006.0,Action,THQ,0.12,0.1,0.0,0.03,0.25,0.11332868530700317,0.09531017980432487,0.0,0.0295588022415444,0.22314355131420976
6616,Percy Jackson and the Olympians: The Lightning Thief,DS,2010.0,Role-Playing,Activision,0.22,0.01,0.0,0.02,0.25,0.1988508587451652,0.009950330853168083,0.0,0.019802627296179712,0.22314355131420976
6617,Spelling Challenges and more!,PSP,2007.0,Misc,Crave Entertainment,0.24,0.0,0.0,0.02,0.25,0.2151113796169455,0.0,0.0,0.019802627296179712,0.22314355131420976
6618,Crusaders of Might and Magic,PS,1999.0,Role-Playing,3DO,0.14,0.1,0.0,0.02,0.25,0.13102826240640408,0.09531017980432487,0.0,0.019802627296179712,0.22314355131420976
6619,Journey,PS3,2012.0,Adventure,Sony Computer Entertainment Europe,0.04,0.15,0.0,0.06,0.25,0.039220713153281295,0.1397619423751587,0.0,0.05826890812397577,0.22314355131420976
6620,Tearaway Unfolded,PS4,2015.0,Platform,Sony Computer Entertainment,0.09,0.12,0.0,0.04,0.25,0.08617769624105233,0.11332868530700317,0.0,0.039220713153281295,0.22314355131420976
6621,Star Wars The Clone Wars: Republic Heroes,PS2,2009.0,Action,LucasArts,0.17,0.01,0.0,0.08,0.25,0.15700374880966478,0.009950330853168083,0.0,0.07696104113612832,0.22314355131420976
6622,Bomberman Generation,GC,2002.0,Adventure,Vivendi Games,0.15,0.04,0.06,0.01,0.25,0.1397619423751587,0.039220713153281295,0.05826890812397577,0.009950330853168083,0.22314355131420976
6623,NASCAR 09,X360,2008.0,Racing,Electronic Arts,0.23,0.0,0.0,0.02,0.25,0.20701416938432615,0.0,0.0,0.019802627296179712,0.22314355131420976
6624,Surfing H3O,PS2,2000.0,Sports,Take-Two Interactive,0.12,0.1,0.0,0.03,0.25,0.11332868530700317,0.09531017980432487,0.0,0.0295588022415444,0.22314355131420976
6625,Romance of the Three Kingdoms II,SNES,1991.0,Strategy,Tecmo Koei,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.09531017980432487,0.0,0.22314355131420976
6626,The Chronicles of Riddick: Assault on Dark Athena,PS3,2009.0,Shooter,Vivendi Games,0.12,0.1,0.0,0.04,0.25,0.11332868530700317,0.09531017980432487,0.0,0.039220713153281295,0.22314355131420976
6627,Resident Evil Archives: Resident Evil Zero,Wii,2008.0,Action,Capcom,0.14,0.04,0.06,0.02,0.25,0.13102826240640408,0.039220713153281295,0.05826890812397577,0.019802627296179712,0.22314355131420976
6628,Zoo Resort 3D,3DS,2011.0,Simulation,Ubisoft,0.11,0.09,0.03,0.02,0.25,0.10436001532424277,0.08617769624105233,0.0295588022415444,0.019802627296179712,0.22314355131420976
6629,Ice Age 2: The Meltdown,GBA,2006.0,Platform,Vivendi Games,0.18,0.07,0.0,0.0,0.25,0.16551443847757338,0.06765864847381481,0.0,0.0,0.22314355131420976
6630,The Suite Life of Zack & Cody: Tipton Trouble,DS,2006.0,Action,Disney Interactive Studios,0.23,0.0,0.0,0.02,0.25,0.20701416938432615,0.0,0.0,0.019802627296179712,0.22314355131420976
6631,World Series of Poker,XB,2005.0,Misc,Activision,0.19,0.05,0.0,0.01,0.25,0.17395330712343804,0.048790164169432,0.0,0.009950330853168083,0.22314355131420976
6632,Hatsune Miku: Project Diva F 2nd,PS3,2014.0,Misc,Sega,0.09,0.04,0.1,0.03,0.25,0.08617769624105233,0.039220713153281295,0.09531017980432487,0.0295588022415444,0.22314355131420976
6633,Galactic Attack,SAT,1994.0,Shooter,Acclaim Entertainment,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.09531017980432487,0.0,0.22314355131420976
6634,Power Pro Kun Pocket 2,GB,2000.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.09531017980432487,0.0,0.22314355131420976
6635,Game of Thrones,PS3,2012.0,Role-Playing,Focus Home Interactive,0.1,0.11,0.0,0.04,0.25,0.09531017980432487,0.10436001532424277,0.0,0.039220713153281295,0.22314355131420976
6636,Happy Feet,GC,2006.0,Action,Midway Games,0.2,0.05,0.0,0.01,0.25,0.18232155679395465,0.048790164169432,0.0,0.009950330853168083,0.22314355131420976
6637,Walt Disney's The Jungle Book: Rhythm N'Groove,PS2,2003.0,Misc,Disney Interactive Studios,0.12,0.1,0.0,0.03,0.25,0.11332868530700317,0.09531017980432487,0.0,0.0295588022415444,0.22314355131420976
